date,rate
2019.4.3,1.87
2019.4.4,1.87
2019.4.5,1.86
2019.4.8,1.86
2019.4.9,1.86
2019.4.10,1.86
2019.4.11,1.86
2019.4.12,1.86
2019.4.15,1.86
2019.4.16,1.86
2019.4.17,1.86
2019.4.18,1.86
2019.4.19,1.86
2019.4.22,1.85
2019.4.23,1.85
2019.4.24,1.85
2019.4.25,1.85
2019.4.26,1.84
2019.4.29,1.84
2019.4.30,1.84
2019.5.2,1.84
2019.5.3,1.84
2019.5.7,1.84
2019.5.8,1.84
2019.5.9,1.84
2019.5.10,1.84
2019.5.13,1.84
2019.5.14,1.84
2019.5.15,1.84
2019.5.16,1.84
2019.5.17,1.84
2019.5.20,1.84
2019.5.21,1.84
2019.5.22,1.84
2019.5.23,1.84
2019.5.24,1.84
2019.5.27,1.84
2019.5.28,1.84
2019.5.29,1.84
2019.5.30,1.84
2019.5.31,1.84
2019.6.3,1.82
2019.6.4,1.82
2019.6.5,1.82
2019.6.7,1.82
2019.6.10,1.82
2019.6.11,1.82
2019.6.12,1.81
2019.6.13,1.81
2019.6.14,1.81
2019.6.17,1.8
2019.6.18,1.8
2019.6.19,1.8
2019.6.20,1.8
2019.6.21,1.8
2019.6.24,1.79
2019.6.25,1.79
2019.6.26,1.78
2019.6.27,1.78
2019.6.28,1.78
2019.7.1,1.78
2019.7.2,1.78
2019.7.3,1.78
2019.7.4,1.78
2019.7.5,1.78
2019.7.8,1.78
2019.7.9,1.78
2019.7.10,1.78
2019.7.11,1.78
2019.7.12,1.78
2019.7.15,1.78
2019.7.16,1.78
2019.7.17,1.73
2019.7.18,1.61
2019.7.19,1.59
2019.7.22,1.59
2019.7.23,1.59
2019.7.24,1.56
2019.7.25,1.54
2019.7.26,1.53
2019.7.29,1.53
2019.7.30,1.52
2019.7.31,1.5
2019.8.1,1.5
2019.8.2,1.5
2019.8.5,1.5
2019.8.6,1.49
2019.8.7,1.49
2019.8.8,1.49
2019.8.9,1.49
2019.8.12,1.49
2019.8.13,1.49
2019.8.14,1.49
2019.8.16,1.49
2019.8.19,1.49
2019.8.20,1.49
2019.8.21,1.49
2019.8.22,1.49
2019.8.23,1.49
2019.8.26,1.49
2019.8.27,1.49
2019.8.28,1.49
2019.8.29,1.49
2019.8.30,1.49
2019.9.2,1.49
2019.9.3,1.49
2019.9.4,1.5
2019.9.5,1.53
2019.9.6,1.54
2019.9.9,1.54
2019.9.10,1.54
2019.9.11,1.54
2019.9.16,1.54
2019.9.17,1.54
2019.9.18,1.54
2019.9.19,1.55
2019.9.20,1.55
2019.9.23,1.55
2019.9.24,1.55
2019.9.25,1.55
2019.9.26,1.55
2019.9.27,1.55
2019.9.30,1.55
2019.10.1,1.55
2019.10.2,1.55
2019.10.4,1.55
2019.10.7,1.55
2019.10.8,1.55
2019.10.10,1.55
2019.10.11,1.55
2019.10.14,1.55
2019.10.15,1.55
2019.10.16,1.36
2019.10.17,1.36
2019.10.18,1.36
2019.10.21,1.36
2019.10.22,1.36
2019.10.23,1.36
2019.10.24,1.37
2019.10.25,1.37
2019.10.28,1.44
2019.10.29,1.44
2019.10.30,1.44
2019.10.31,1.44
2019.11.1,1.44
2019.11.4,1.46
2019.11.5,1.49
2019.11.6,1.5
2019.11.7,1.52
2019.11.8,1.52
2019.11.11,1.53
2019.11.12,1.53
2019.11.13,1.53
2019.11.14,1.53
2019.11.15,1.53
2019.11.18,1.53
2019.11.19,1.53
2019.11.20,1.53
2019.11.21,1.53
2019.11.22,1.53
2019.11.25,1.53
2019.11.26,1.53
2019.11.27,1.53
2019.11.28,1.53
2019.11.29,1.53
2019.12.2,1.53
2019.12.3,1.53
2019.12.4,1.53
2019.12.5,1.53
2019.12.6,1.53
2019.12.9,1.53
2019.12.10,1.53
2019.12.11,1.53
2019.12.12,1.53
2019.12.13,1.53
2019.12.16,1.53
2019.12.17,1.53
2019.12.18,1.53
2019.12.19,1.53
2019.12.20,1.53
2019.12.23,1.53
2019.12.24,1.53
2019.12.26,1.53
2019.12.27,1.53
2019.12.30,1.53
2019.12.31,1.53
2020.1.2,1.53
2020.1.3,1.53
2020.1.6,1.49
2020.1.7,1.46
2020.1.8,1.46
2020.1.9,1.46
2020.1.10,1.46
2020.1.13,1.46
2020.1.14,1.46
2020.1.15,1.46
2020.1.16,1.46
2020.1.17,1.46
2020.1.20,1.46
2020.1.21,1.46
2020.1.22,1.46
2020.1.23,1.46
2020.1.28,1.46
2020.1.29,1.46
2020.1.30,1.43
2020.1.31,1.42
2020.2.3,1.42
2020.2.4,1.42
2020.2.5,1.42
2020.2.6,1.42
2020.2.7,1.42
2020.2.10,1.42
2020.2.11,1.42
2020.2.12,1.42
2020.2.13,1.42
2020.2.14,1.42
2020.2.17,1.42
2020.2.18,1.42
2020.2.19,1.42
2020.2.20,1.41
2020.2.21,1.41
2020.2.24,1.41
2020.2.25,1.41
2020.2.26,1.41
2020.2.27,1.41
2020.2.28,1.41
2020.3.2,1.41
2020.3.3,1.41
2020.3.4,1.4
2020.3.5,1.4
2020.3.6,1.4
2020.3.9,1.4
2020.3.10,1.4
2020.3.11,1.4
2020.3.12,1.39
2020.3.13,1.39
2020.3.16,1.39
2020.3.17,1.02
2020.3.18,1.02
2020.3.19,1.02
2020.3.20,1.02
2020.3.23,1.02
2020.3.24,1.07
2020.3.25,1.1
2020.3.26,1.1
2020.3.27,1.1
2020.3.30,1.1
2020.3.31,1.1
2020.4.1,1.1
2020.4.2,1.1
2020.4.3,1.1
2020.4.6,1.1
2020.4.7,1.1
2020.4.8,1.1
2020.4.9,1.1
2020.4.10,1.1
2020.4.13,1.1
2020.4.14,1.1
2020.4.16,1.1
2020.4.17,1.1
2020.4.20,1.1
2020.4.21,1.1
2020.4.22,1.1
2020.4.23,1.1
2020.4.24,1.1
2020.4.27,1.1
2020.4.28,1.1
2020.4.29,1.1
2020.5.4,1.1
2020.5.6,1.1
2020.5.7,1.08
2020.5.8,1.08
2020.5.11,1.05
2020.5.12,1.05
2020.5.13,1.05
2020.5.14,1.05
2020.5.15,1.05
2020.5.18,1.05
2020.5.19,1.02
2020.5.20,1.02
2020.5.21,1.02
2020.5.22,1.02
2020.5.25,1.02
2020.5.26,1.02
2020.5.27,1.02
2020.5.28,0.81
2020.5.29,0.81
2020.6.1,0.81
2020.6.2,0.81
2020.6.3,0.81
2020.6.4,0.8
2020.6.5,0.79
2020.6.8,0.79
2020.6.9,0.79
2020.6.10,0.79
2020.6.11,0.79
2020.6.12,0.79
2020.6.15,0.79
2020.6.16,0.79
2020.6.17,0.79
2020.6.18,0.79
2020.6.19,0.79
2020.6.22,0.79
2020.6.23,0.79
2020.6.24,0.79
2020.6.25,0.79
2020.6.26,0.79
2020.6.29,0.79
2020.6.30,0.79
2020.7.1,0.79
2020.7.2,0.79
2020.7.3,0.79
2020.7.6,0.79
2020.7.7,0.79
2020.7.8,0.79
2020.7.9,0.79
2020.7.10,0.79
2020.7.13,0.79
2020.7.14,0.79
2020.7.15,0.79
2020.7.16,0.79
2020.7.17,0.79
2020.7.20,0.79
2020.7.21,0.79
2020.7.22,0.79
2020.7.23,0.78
2020.7.24,0.78
2020.7.27,0.78
2020.7.28,0.78
2020.7.29,0.78
2020.7.30,0.78
2020.7.31,0.78
2020.8.3,0.78
2020.8.4,0.76
2020.8.5,0.76
2020.8.6,0.76
2020.8.7,0.75
2020.8.10,0.74
2020.8.11,0.73
2020.8.12,0.7
2020.8.13,0.67
2020.8.14,0.65
2020.8.18,0.64
2020.8.19,0.63
2020.8.20,0.63
2020.8.21,0.63
2020.8.24,0.63
2020.8.25,0.63
2020.8.26,0.63
2020.8.27,0.63
2020.8.28,0.63
2020.8.31,0.63
2020.9.1,0.63
2020.9.2,0.63
2020.9.3,0.63
2020.9.4,0.63
2020.9.7,0.63
2020.9.8,0.63
2020.9.9,0.63
2020.9.10,0.63
2020.9.11,0.63
2020.9.14,0.63
2020.9.15,0.63
2020.9.16,0.63
2020.9.17,0.63
